107	38901	21001	3	14	214286
107	38919	107	6	71	84507
107	38919	5043	3	71	42254
107	38919	12405	3	71	42254
107	38919	13582	5	71	70423
107	38919	14357	3	71	42254
107	38919	18740	3	71	42254
107	38919	23709	4	71	56338
107	38919	31398	3	71	42254
107	38919	41379	5	71	70423
107	38920	18740	8	20	400000
107	38945	16262	4	45	88889
107	38961	38891	5	15	333333
107	38962	38828	3	15	200000
107	38976	13582	5	31	161290
107	39065	33853	3	41	73171
107	39460	41379	5	7	714286
107	39477	23029	5	20	250000
107	39830	13582	3	5	600000
107	39931	41379	7	8	875000
107	39941	41379	4	11	363636
107	39983	13582	5	15	333333
107	40225	16877	3	7	428571
107	40799	15415	4	10	400000
107	40808	5043	8	123	65041
107	40808	13582	3	123	24390
107	40808	14357	4	123	32520
107	40808	21001	4	123	32520
107	40808	23709	3	123	24390
107	40808	26258	3	123	24390
107	40808	36748	6	123	48780
107	40808	38828	4	123	32520
107	40808	38891	21	123	170732
107	40910	15415	3	29	103448
107	40910	23709	3	29	103448
107	41158	27791	6	23	260870
107	41193	15415	28	30	933333
107	41195	30631	4	14	285714
107	41195	38891	4	14	285714
107	41240	18740	3	9	333333
107	41241	5043	5	459	10893
107	41241	21001	3	459	6536
107	41241	22875	368	459	801743
107	41241	23709	8	459	17429
107	41241	36748	5	459	10893
107	41241	38828	9	459	19608
107	41241	38891	20	459	43573
107	41249	12405	3	53	56604
107	41249	13582	4	53	75472
107	41249	14357	4	53	75472
107	41249	21001	3	53	56604
107	41249	23709	3	53	56604
107	41249	41379	3	53	56604
107	41273	13582	8	30	266667
107	41273	38828	3	30	100000
107	41273	38891	7	30	233333
107	41274	13582	3	20	150000
107	41274	38828	7	20	350000
107	41379	2501	23	96	239583
107	41379	23709	5	96	52083
107	42007	15415	3	7	428571
107	42063	38891	15	21	714286
107	42191	41274	11	13	846154
109	18463	17992	14	14	1000000
109	26399	38901	4	4	1000000
109	38315	18463	6	19	315789
127	37464	107	3	3	1000000
162	18460	4674	3	61	49180
162	18460	5043	4	61	65574
162	18460	21001	6	61	98361
162	18460	23709	26	61	426230
162	18460	38133	9	61	147541
162	19335	23709	3	10	300000
162	19337	25097	26	26	1000000
162	26396	23709	3	5	600000
162	27790	15161	4	4	1000000
162	34055	38828	6	10	600000
162	37109	5043	3	11	272727
162	38465	5043	10	24	416667
171	162	18460	27	44	613636
171	162	19335	3	44	68182
171	1067	21200	4	8	500000
171	2075	18460	4	5	800000
171	5043	17884	4	19	210526
171	12945	41379	6	12	500000
171	13582	5043	4	34	117647
171	14357	815	3	36	83333
171	14357	26299	3	36	83333
171	14357	32684	3	36	83333
171	17467	37133	6	7	857143
171	21001	3950	10	28	357143
171	21001	9228	9	28	321429
171	23702	41379	3	7	428571
171	23709	33134	36	58	620690
171	31398	32444	4	7	571429
171	34055	41379	3	7	428571
171	37133	2800	6	6	1000000
171	38828	13125	10	242	41322
171	38828	13126	10	242	41322
